PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
24033393,"Diversity and biological activities of the bacterial community associated with the marine sponge Phorbas tenacior (Porifera, Demospongiae)","Dupont S, Carré-Mlouka A, Descarrega F, Ereskovsky A, Longeon A, Mouray E, Florent I, Bourguet-Kondracki ML.",Lett Appl Microbiol. 2014 Jan;58(1):42-52. doi: 10.1111/lam.12154. Epub 2013 Sep 30.,Dupont S,Lett Appl Microbiol,2014,2013/09/17,,,10.1111/lam.12154
27229510,BAC mediated transgenic Large White boars with FSHα/β genes from Chinese Erhualian pigs,"Xu P, Li Q, Jiang K, Yang Q, Bi M, Jiang C, Wang X, Wang C, Li L, Qiao C, Gong H, Xing Y, Ren J.",Transgenic Res. 2016 Oct;25(5):693-709. doi: 10.1007/s11248-016-9963-3. Epub 2016 May 26.,Xu P,Transgenic Res,2016,2016/05/28,,,10.1007/s11248-016-9963-3
27079612,"Insights into the pathogenesis of ulcerative colitis from a murine model of stasis-induced dysbiosis, colonic metaplasia, and genetic susceptibility","Ward MA, Pierre JF, Leal RF, Huang Y, Shogan B, Dalal SR, Weber CR, Leone VA, Musch MW, An GC, Rao MC, Rubin DT, Raffals LE, Antonopoulos DA, Sogin ML, Hyman NH, Alverdy JC, Chang EB.",Am J Physiol Gastrointest Liver Physiol. 2016 Jun 1;310(11):G973-88. doi: 10.1152/ajpgi.00017.2016. Epub 2016 Apr 14.,Ward MA,Am J Physiol Gastrointest Liver Physiol,2016,2016/04/16,PMC4935476,,10.1152/ajpgi.00017.2016
26209669,Roles of Thermophiles and Fungi in Bitumen Degradation in Mostly Cold Oil Sands Outcrops,"Wong ML, An D, Caffrey SM, Soh J, Dong X, Sensen CW, Oldenburg TB, Larter SR, Voordouw G.",Appl Environ Microbiol. 2015 Oct;81(19):6825-38. doi: 10.1128/AEM.02221-15. Epub 2015 Jul 24.,Wong ML,Appl Environ Microbiol,2015,2015/07/26,PMC4561710,,10.1128/AEM.02221-15
26947139,"Bacterial diversity and community along the succession of biological soil crusts in the Gurbantunggut Desert, Northern China","Zhang B, Kong W, Wu N, Zhang Y.",J Basic Microbiol. 2016 Jun;56(6):670-9. doi: 10.1002/jobm.201500751. Epub 2016 Mar 7.,Zhang B,J Basic Microbiol,2016,2016/03/08,,,10.1002/jobm.201500751
25039472,Phage-bacteria network analysis and its implication for the understanding of coral disease,"Soffer N, Zaneveld J, Vega Thurber R.",Environ Microbiol. 2015 Apr;17(4):1203-18. doi: 10.1111/1462-2920.12553. Epub 2014 Jul 31.,Soffer N,Environ Microbiol,2015,2014/07/22,,,10.1111/1462-2920.12553
26761709,"Microbial Community Structure and Arsenic Biogeochemistry in an Acid Vapor-Formed Spring in Tengchong Geothermal Area, China","Jiang Z, Li P, Jiang D, Dai X, Zhang R, Wang Y, Wang Y.",PLoS One. 2016 Jan 13;11(1):e0146331. doi: 10.1371/journal.pone.0146331. eCollection 2016.,Jiang Z,PLoS One,2016,2016/01/14,PMC4711897,,10.1371/journal.pone.0146331
26896713,Enhancing anaerobic digestion of cotton stalk by pretreatment with a microbial consortium (MC1),"Yuan X, Ma L, Wen B, Zhou D, Kuang M, Yang W, Cui Z.",Bioresour Technol. 2016 May;207:293-301. doi: 10.1016/j.biortech.2016.02.037. Epub 2016 Feb 11.,Yuan X,Bioresour Technol,2016,2016/02/21,,,10.1016/j.biortech.2016.02.037
21624017,Novel application of nitrifying bacterial consortia to ease ammonia toxicity in ornamental fish transport units: trials with zebrafish,"Dhanasiri AK, Kiron V, Fernandes JM, Bergh O, Powell MD.",J Appl Microbiol. 2011 Aug;111(2):278-92. doi: 10.1111/j.1365-2672.2011.05050.x. Epub 2011 May 27.,Dhanasiri AK,J Appl Microbiol,2011,2011/06/01,,,10.1111/j.1365-2672.2011.05050.x
26182345,Back to Basics--The Influence of DNA Extraction and Primer Choice on Phylogenetic Analysis of Activated Sludge Communities,"Albertsen M, Karst SM, Ziegler AS, Kirkegaard RH, Nielsen PH.",PLoS One. 2015 Jul 16;10(7):e0132783. doi: 10.1371/journal.pone.0132783. eCollection 2015.,Albertsen M,PLoS One,2015,2015/07/17,PMC4504704,,10.1371/journal.pone.0132783
26982597,Altered gut microbiota profile in common variable immunodeficiency associates with levels of lipopolysaccharide and markers of systemic immune activation,"Jørgensen SF, Trøseid M, Kummen M, Anmarkrud JA, Michelsen AE, Osnes LT, Holm K, Høivik ML, Rashidi A, Dahl CP, Vesterhus M, Halvorsen B, Mollnes TE, Berge RK, Moum B, Lundin KE, Fevang B, Ueland T, Karlsen TH, Aukrust P, Hov JR.",Mucosal Immunol. 2016 Nov;9(6):1455-1465. doi: 10.1038/mi.2016.18. Epub 2016 Mar 16.,Jørgensen SF,Mucosal Immunol,2016,2016/03/17,,,10.1038/mi.2016.18
25820434,"Identification of a new microcystin-degrading bacterium isolated from Lake Chaohu, China","Zhang J, Shi H, Liu A, Cao Z, Hao J, Gong R.",Bull Environ Contam Toxicol. 2015 May;94(5):661-6. doi: 10.1007/s00128-015-1531-7. Epub 2015 Mar 29.,Zhang J,Bull Environ Contam Toxicol,2015,2015/03/31,,,10.1007/s00128-015-1531-7
20566857,Delivery mode shapes the acquisition and structure of the initial microbiota across multiple body habitats in newborns,"Dominguez-Bello MG, Costello EK, Contreras M, Magris M, Hidalgo G, Fierer N, Knight R.",Proc Natl Acad Sci U S A. 2010 Jun 29;107(26):11971-5. doi: 10.1073/pnas.1002601107. Epub 2010 Jun 21.,Dominguez-Bello MG,Proc Natl Acad Sci U S A,2010,2010/06/23,PMC2900693,,10.1073/pnas.1002601107
25787310,Phytonutrient diet supplementation promotes beneficial Clostridia species and intestinal mucus secretion resulting in protection against enteric infection,"Wlodarska M, Willing BP, Bravo DM, Finlay BB.",Sci Rep. 2015 Mar 19;5:9253. doi: 10.1038/srep09253.,Wlodarska M,Sci Rep,2015,2015/03/20,PMC4365398,,10.1038/srep09253
24751548,Characterization of biofouling in a lab-scale forward osmosis membrane bioreactor (FOMBR),"Zhang Q, Jie YW, Loong WL, Zhang J, Fane AG, Kjelleberg S, Rice SA, McDougald D.",Water Res. 2014 Jul 1;58:141-51. doi: 10.1016/j.watres.2014.03.052. Epub 2014 Apr 5.,Zhang Q,Water Res,2014,2014/04/23,,,10.1016/j.watres.2014.03.052
26179741,Auxotrophy and intrapopulation complementary in the 'interactome' of a cultivated freshwater model community,"Garcia SL, Buck M, McMahon KD, Grossart HP, Eiler A, Warnecke F.",Mol Ecol. 2015 Sep;24(17):4449-59. doi: 10.1111/mec.13319. Epub 2015 Aug 8.,Garcia SL,Mol Ecol,2015,2015/07/17,,,10.1111/mec.13319
25905018,Resistant starch diet induces change in the swine microbiome and a predominance of beneficial bacterial populations,"Umu ÖC, Frank JA, Fangel JU, Oostindjer M, da Silva CS, Bolhuis EJ, Bosch G, Willats WG, Pope PB, Diep DB.",Microbiome. 2015 Apr 16;3:16. doi: 10.1186/s40168-015-0078-5. eCollection 2015.,Umu ÖC,Microbiome,2015,2015/04/24,PMC4405844,,10.1186/s40168-015-0078-5
21737937,"Enrichment and characterization of a trichloroethene-dechlorinating consortium containing multiple ""dehalococcoides"" strains","Futagami T, Okamoto F, Hashimoto H, Fukuzawa K, Higashi K, Nazir KH, Wada E, Suyama A, Takegawa K, Goto M, Nakamura K, Furukawa K.",Biosci Biotechnol Biochem. 2011;75(7):1268-74. doi: 10.1271/bbb.110028. Epub 2011 Jul 7.,Futagami T,Biosci Biotechnol Biochem,2011,2011/07/09,,,10.1271/bbb.110028
25367788,Temporal changes in soil bacterial and archaeal communities with different fertilizers in tea orchards,"Wang H, Yang SH, Yang JP, Lv YM, Zhao X, Pang JL.",J Zhejiang Univ Sci B. 2014 Nov;15(11):953-65. doi: 10.1631/jzus.B1400114.,Wang H,J Zhejiang Univ Sci B,2014,2014/11/05,PMC4228508,,10.1631/jzus.B1400114
23602615,A comparison of nanosilver and silver ion effects on bioreactor landfill operations and methanogenic population dynamics,"Yang Y, Gajaraj S, Wall JD, Hu Z.",Water Res. 2013 Jun 15;47(10):3422-30. doi: 10.1016/j.watres.2013.03.040. Epub 2013 Apr 6.,Yang Y,Water Res,2013,2013/04/23,,,10.1016/j.watres.2013.03.040
26266752,The complicated substrates enhance the microbial diversity and zinc leaching efficiency in sphalerite bioleaching system,"Xiao Y, Xu Y, Dong W, Liang Y, Fan F, Zhang X, Zhang X, Niu J, Ma L, She S, He Z, Liu X, Yin H.",Appl Microbiol Biotechnol. 2015 Dec;99(23):10311-22. doi: 10.1007/s00253-015-6881-x. Epub 2015 Aug 13.,Xiao Y,Appl Microbiol Biotechnol,2015,2015/08/13,,,10.1007/s00253-015-6881-x
25994158,Manganese and iron as structuring parameters of microbial communities in Arctic marine sediments from the Baffin Bay,"Algora C, Vasileiadis S, Wasmund K, Trevisan M, Krüger M, Puglisi E, Adrian L.",FEMS Microbiol Ecol. 2015 Jun;91(6):fiv056. doi: 10.1093/femsec/fiv056. Epub 2015 May 19.,Algora C,FEMS Microbiol Ecol,2015,2015/05/22,,,10.1093/femsec/fiv056
23441921,Sensitive and substrate-specific detection of metabolically active microorganisms in natural microbial consortia using community isotope arrays,"Tourlousse DM, Kurisu F, Tobino T, Furumai H.",FEMS Microbiol Lett. 2013 May;342(1):70-5. doi: 10.1111/1574-6968.12112. Epub 2013 Mar 22.,Tourlousse DM,FEMS Microbiol Lett,2013,2013/02/28,,,10.1111/1574-6968.12112
24846282,High-grain feeding alters caecal bacterial microbiota composition and fermentation and results in caecal mucosal injury in goats,"Liu J, Xu T, Zhu W, Mao S.",Br J Nutr. 2014 Aug 14;112(3):416-27. doi: 10.1017/S0007114514000993. Epub 2014 May 20.,Liu J,Br J Nutr,2014,2014/05/22,,,10.1017/S0007114514000993
24440760,Effects of activated carbon on reductive dechlorination of PCBs by organohalide respiring bacteria indigenous to sediments,"Kjellerup BV, Naff C, Edwards SJ, Ghosh U, Baker JE, Sowers KR.",Water Res. 2014 Apr 1;52:1-10. doi: 10.1016/j.watres.2013.12.030. Epub 2014 Jan 2.,Kjellerup BV,Water Res,2014,2014/01/21,,,10.1016/j.watres.2013.12.030
25193866,Enhancement of the immune response and protection against Vibrio parahaemolyticus by indigenous probiotic Bacillus strains in mud crab (Scylla paramamosain),"Wu HJ, Sun LB, Li CB, Li ZZ, Zhang Z, Wen XB, Hu Z, Zhang YL, Li SK.",Fish Shellfish Immunol. 2014 Dec;41(2):156-62. doi: 10.1016/j.fsi.2014.08.027. Epub 2014 Sep 1.,Wu HJ,Fish Shellfish Immunol,2014,2014/09/07,,,10.1016/j.fsi.2014.08.027
27352776,Effects of bitter melon (Momordica charantia L.) on the gut microbiota in high fat diet and low dose streptozocin-induced rats,"Zhu Y, Bai J, Zhang Y, Xiao X, Dong Y.",Int J Food Sci Nutr. 2016 Sep;67(6):686-95. doi: 10.1080/09637486.2016.1197185.,Zhu Y,Int J Food Sci Nutr,2016,2016/06/30,,,10.1080/09637486.2016.1197185
29364601,"Succession Processes in the Anoxygenic Phototrophic Bacterial Community in Lake Kislo-Sladkoe (Kandalaksha Bay, White Sea)","Lunina ON, Savvichev AS, Krasnova ED, Kokryatskaya NM, Veslopolova EF, Kuznetsov BB, Gorlenko VM.",Mikrobiologiia. 2016 Sep;85(5):531-544.,Lunina ON,Mikrobiologiia,2016,2018/01/25,,,
24623528,"Phylogenetic and functional diversity within toluene-degrading, sulphate-reducing consortia enriched from a contaminated aquifer","Kuppardt A, Kleinsteuber S, Vogt C, Lüders T, Harms H, Chatzinotas A.",Microb Ecol. 2014 Aug;68(2):222-34. doi: 10.1007/s00248-014-0403-8. Epub 2014 Mar 13.,Kuppardt A,Microb Ecol,2014,2014/03/14,,,10.1007/s00248-014-0403-8
24712449,Bacterial community dynamics during the early stages of biofilm formation in a chlorinated experimental drinking water distribution system: implications for drinking water discolouration,"Douterelo I, Sharpe R, Boxall J.",J Appl Microbiol. 2014 Jul;117(1):286-301. doi: 10.1111/jam.12516. Epub 2014 Apr 29.,Douterelo I,J Appl Microbiol,2014,2014/04/10,PMC4282425,,10.1111/jam.12516
27866802,Effective degradation of aflatoxin B(1) using a novel thermophilic microbial consortium TADC7,"Wang Y, Zhao C, Zhang D, Zhao M, Zheng D, Lyu Y, Cheng W, Guo P, Cui Z.",Bioresour Technol. 2017 Jan;224:166-173. doi: 10.1016/j.biortech.2016.11.033. Epub 2016 Nov 9.,Wang Y,Bioresour Technol,2017,2016/11/22,,,10.1016/j.biortech.2016.11.033
23686842,Microbial community in packed bed bioreactor involved in nitrate remediation from low level radioactive waste,"Mishra M, Jain S, Thakur AR, RayChaudhuri S.",J Basic Microbiol. 2014 Mar;54(3):198-203. doi: 10.1002/jobm.201200676. Epub 2013 May 20.,Mishra M,J Basic Microbiol,2014,2013/05/21,,,10.1002/jobm.201200676
24924356,Omics-based interpretation of synergism in a soil-derived cellulose-degrading microbial community,"Zhou Y, Pope PB, Li S, Wen B, Tan F, Cheng S, Chen J, Yang J, Liu F, Lei X, Su Q, Zhou C, Zhao J, Dong X, Jin T, Zhou X, Yang S, Zhang G, Yang H, Wang J, Yang R, Eijsink VG, Wang J.",Sci Rep. 2014 Jun 13;4:5288. doi: 10.1038/srep05288.,Zhou Y,Sci Rep,2014,2014/06/14,PMC5381534,,10.1038/srep05288
23978480,A novel production process for optically pure L-lactic acid from kitchen refuse using a bacterial consortium at high temperatures,"Tashiro Y, Matsumoto H, Miyamoto H, Okugawa Y, Pramod P, Miyamoto H, Sakai K.",Bioresour Technol. 2013 Oct;146:672-681. doi: 10.1016/j.biortech.2013.07.102. Epub 2013 Jul 29.,Tashiro Y,Bioresour Technol,2013,2013/08/28,,,10.1016/j.biortech.2013.07.102
24279627,Full-scale biological treatment of tannery wastewater using the novel microbial consortium BM-S-1,"Kim IS, Ekpeghere KI, Ha SY, Kim BS, Song B, Kim JT, Kim HG, Koh SC.",J Environ Sci Health A Tox Hazard Subst Environ Eng. 2014;49(3):355-64. doi: 10.1080/10934529.2014.846707.,Kim IS,J Environ Sci Health A Tox Hazard Subst Environ Eng,2014,2013/11/28,,,10.1080/10934529.2014.846707
25781013,Multivariate and phylogenetic analyses assessing the response of bacterial mat communities from an ancient oligotrophic aquatic ecosystem to different scenarios of long-term environmental disturbance,"Pajares S, Souza V, Eguiarte LE.",PLoS One. 2015 Mar 17;10(3):e0119741. doi: 10.1371/journal.pone.0119741. eCollection 2015.,Pajares S,PLoS One,2015,2015/03/18,PMC4363631,,10.1371/journal.pone.0119741
25644696,Dysbiosis gut microbiota associated with inflammation and impaired mucosal immune function in intestine of humans with non-alcoholic fatty liver disease,"Jiang W, Wu N, Wang X, Chi Y, Zhang Y, Qiu X, Hu Y, Li J, Liu Y.",Sci Rep. 2015 Feb 3;5:8096. doi: 10.1038/srep08096.,Jiang W,Sci Rep,2015,2015/02/04,PMC4314632,,10.1038/srep08096
21562979,Polyphasic approach for assessing changes in an autochthonous marine bacterial community in the presence of Prestige fuel oil and its biodegradation potential,"Jiménez N, Viñas M, Guiu-Aragonés C, Bayona JM, Albaigés J, Solanas AM.",Appl Microbiol Biotechnol. 2011 Aug;91(3):823-34. doi: 10.1007/s00253-011-3321-4. Epub 2011 May 12.,Jiménez N,Appl Microbiol Biotechnol,2011,2011/05/13,,,10.1007/s00253-011-3321-4
25249279,Membership and behavior of ultra-low-diversity pathogen communities present in the gut of humans during prolonged critical illness,"Zaborin A, Smith D, Garfield K, Quensen J, Shakhsheer B, Kade M, Tirrell M, Tiedje J, Gilbert JA, Zaborina O, Alverdy JC.",mBio. 2014 Sep 23;5(5):e01361-14. doi: 10.1128/mBio.01361-14.,Zaborin A,mBio,2014,2014/09/25,PMC4173762,,10.1128/mBio.01361-14
27418359,Characterization of three plant biomass-degrading microbial consortia by metagenomics- and metasecretomics-based approaches,"Jiménez DJ, de Lima Brossi MJ, Schückel J, Kračun SK, Willats WG, van Elsas JD.",Appl Microbiol Biotechnol. 2016 Dec;100(24):10463-10477. doi: 10.1007/s00253-016-7713-3. Epub 2016 Jul 14.,Jiménez DJ,Appl Microbiol Biotechnol,2016,2016/07/16,PMC5119850,,10.1007/s00253-016-7713-3
24513652,Cultivation of moonmilk-born non-extremophilic Thaum and Euryarchaeota in mixed culture,"Reitschuler C, Lins P, Wagner AO, Illmer P.",Anaerobe. 2014 Oct;29:73-9. doi: 10.1016/j.anaerobe.2013.10.002. Epub 2013 Oct 26.,Reitschuler C,Anaerobe,2014,2014/02/12,,,10.1016/j.anaerobe.2013.10.002
25104163,"Risk factors for noma disease: a 6-year, prospective, matched case-control study in Niger","Baratti-Mayer D, Gayet-Ageron A, Hugonnet S, François P, Pittet-Cuenod B, Huyghe A, Bornand JE, Gervaix A, Montandon D, Schrenzel J, Mombelli A, Pittet D; Geneva Study Group on Noma (GESNOMA).",Lancet Glob Health. 2013 Aug;1(2):e87-e96. doi: 10.1016/S2214-109X(13)70015-9. Epub 2013 Jul 5.,Baratti-Mayer D,Lancet Glob Health,2013,2014/08/09,,,10.1016/S2214-109X(13)70015-9
27538697,Propionibacterium acnes overabundance and natural killer group 2 member D system activation in corpus-dominant lymphocytic gastritis,"Montalban-Arques A, Wurm P, Trajanoski S, Schauer S, Kienesberger S, Halwachs B, Högenauer C, Langner C, Gorkiewicz G.",J Pathol. 2016 Dec;240(4):425-436. doi: 10.1002/path.4782. Epub 2016 Oct 21.,Montalban-Arques A,J Pathol,2016,2016/08/20,PMC5111592,,10.1002/path.4782
24623527,Fungal and bacterial community succession differs for three wood types during decay in a forest soil,"Prewitt L, Kang Y, Kakumanu ML, Williams M.",Microb Ecol. 2014 Aug;68(2):212-21. doi: 10.1007/s00248-014-0396-3. Epub 2014 Mar 13.,Prewitt L,Microb Ecol,2014,2014/03/14,,,10.1007/s00248-014-0396-3
25481076,Biological phosphorus removal from abattoir wastewater at very short sludge ages mediated by novel PAO clade Comamonadaceae,"Ge H, Batstone DJ, Keller J.",Water Res. 2015 Feb 1;69:173-182. doi: 10.1016/j.watres.2014.11.026. Epub 2014 Nov 22.,Ge H,Water Res,2015,2014/12/08,,,10.1016/j.watres.2014.11.026
27273758,Bacterial microbiomes from vertically transmitted fungal inocula of the leaf-cutting ant Atta texana,"Meirelles LA, McFrederick QS, Rodrigues A, Mantovani JD, de Melo Rodovalho C, Ferreira H, Bacci M Jr, Mueller UG.",Environ Microbiol Rep. 2016 Oct;8(5):630-640. doi: 10.1111/1758-2229.12415. Epub 2016 Jun 27.,Meirelles LA,Environ Microbiol Rep,2016,2016/06/09,,,10.1111/1758-2229.12415
27677892,"Impact of Cropping Systems, Soil Inoculum, and Plant Species Identity on Soil Bacterial Community Structure","Ishaq SL, Johnson SP, Miller ZJ, Lehnhoff EA, Olivo S, Yeoman CJ, Menalled FD.",Microb Ecol. 2017 Feb;73(2):417-434. doi: 10.1007/s00248-016-0861-2. Epub 2016 Sep 27.,Ishaq SL,Microb Ecol,2017,2016/09/29,,,10.1007/s00248-016-0861-2
21166284,Isolation and characterization of pyrene metabolizing microbial consortia from the plant rhizoplane,"Balcom IN, Crowley DE.",Int J Phytoremediation. 2010 Aug;12(6):599-615. doi: 10.1080/15226510903390437.,Balcom IN,Int J Phytoremediation,2010,2010/12/21,,,10.1080/15226510903390437
28853779,Broiler Cecal Microbiocenoses Depending on Mixed Fodder,"Fisinin VI, Il'ina LA, Iyldyrym EA, Nikonov IN, Filippova VA, Laptev GY, Novikova NI, Grozina AA, Lenkova TN, Manukya VA, Egorov IA.",Mikrobiologiia. 2016 Jul;85(4):472-480.,Fisinin VI,Mikrobiologiia,2016,2017/08/31,,,
24040219,Shifts in the microbial community composition of Gulf Coast beaches following beach oiling,"Newton RJ, Huse SM, Morrison HG, Peake CS, Sogin ML, McLellan SL.",PLoS One. 2013 Sep 10;8(9):e74265. doi: 10.1371/journal.pone.0074265. eCollection 2013.,Newton RJ,PLoS One,2013,2013/09/17,PMC3769389,,10.1371/journal.pone.0074265
26092554,Divergent PCB organohalide-respiring consortia enriched from the efflux channel of a former Delor manufacturer in Eastern Europe,"Praveckova M, Brennerova MV, Cvancarova M, De Alencastro LF, Holliger C, Rossi P.",Ecotoxicol Environ Saf. 2015 Oct;120:223-34. doi: 10.1016/j.ecoenv.2015.05.038. Epub 2015 Jun 16.,Praveckova M,Ecotoxicol Environ Saf,2015,2015/06/21,,,10.1016/j.ecoenv.2015.05.038
26045158,Effect of the Organic Loading Rate Increase and the Presence of Zeolite on Microbial Community Composition and Process Stability During Anaerobic Digestion of Chicken Wastes,"Ziganshina EE, Belostotskiy DE, Ilinskaya ON, Boulygina EA, Grigoryeva TV, Ziganshin AM.",Microb Ecol. 2015 Nov;70(4):948-60. doi: 10.1007/s00248-015-0635-2. Epub 2015 Jun 5.,Ziganshina EE,Microb Ecol,2015,2015/06/06,,,10.1007/s00248-015-0635-2
